name,type,lat,lon,formatted_address,website,opening_hours
Patrick Steakhouse,restaurant,40.6686344,-73.9532387,n/a,https://patricksteakhouse.com,"Tu-Th 16:00-22:00; Fr-Sa 16:00-24:00; Su 11:00-15:00,16:00-22:00"
Tony's Pizza on Nostrand,fast_food,40.6688388,-73.9507634,n/a,n/a,n/a
Dunkin',fast_food,40.6655950,-73.9567234,n/a,https://locations.dunkindonuts.com/en/ny/brooklyn/1671-bedford-ave/354250,Mo-Su 05:00-20:00
Hafiya Restaurant,fast_food,40.6664497,-73.9564118,n/a,n/a,n/a
Grab & Go Gyro & Deli,fast_food,40.6763964,-73.9005052,n/a,n/a,n/a
Billy's Pizza & Pasta,fast_food,40.6671182,-73.9565258,n/a,https://www.billyspizzany.com,n/a
Dunkin',fast_food,40.6703139,-73.9582584,n/a,https://locations.dunkindonuts.com/en/ny/brooklyn/806-franklin-ave/353640,Mo-Su 05:00-21:00
Sal's Restaurant,fast_food,40.6702399,-73.9582850,n/a,n/a,n/a
Golden Krust,fast_food,40.6701870,-73.9579831,n/a,https://www.goldenkrust.com,n/a
Coffee Land,cafe,40.6699471,-73.9580715,n/a,https://coffee-land-cafe.business.site,Mo-Su 07:00-18:00
Juicy King Crab Express,fast_food,40.6696240,-73.9581794,n/a,n/a,Mo-Su 11:30-23:00
New Hardee,fast_food,40.6690515,-73.9587185,n/a,n/a,Mo-Th 11:00-23:30; Fr-Sa 11:00-00:30; Su 12:00-23:00
Popeyes,fast_food,40.6631034,-73.9611150,n/a,https://www.popeyes.com/store-locator/store/restaurant_82158,10:30-01:00
Dunkin',fast_food,40.6630680,-73.9612956,n/a,https://locations.dunkindonuts.com/en/ny/brooklyn/40-empire-blvd/337503,24/7
Manhattanville Coffee,cafe,40.6716506,-73.9529601,n/a,n/a,n/a
Colina Cuevo,cafe,40.6713876,-73.9502108,n/a,n/a,Mo-Su 08:00-18:00
Crown Fried Chicken,fast_food,40.6705866,-73.9505763,n/a,n/a,n/a
Nostrand Station,bar,40.6704697,-73.9505869,n/a,n/a,n/a
Secret Pour,bar,40.6937282,-73.9298594,n/a,https://www.secretpour.com/,Mo-Su 16:00-04:00
Canticles,cafe,40.6894981,-73.9361814,n/a,n/a,n/a
Lewis Avenue Soul Food & Sea Food Restaurant,fast_food,40.6894627,-73.9365066,n/a,n/a,n/a
Angela's,restaurant,40.6833902,-73.9500177,n/a,n/a,n/a
Meme's Healthy Nibbles,cafe,40.6730557,-73.9500548,n/a,n/a,n/a
Babydudes,cafe,40.6728401,-73.9500720,n/a,n/a,n/a
Wang Shack,fast_food,40.6732111,-73.9500412,n/a,n/a,n/a
Geno's Fish & Chips,fast_food,40.6852850,-73.9504078,n/a,n/a,Mo-Sa 11:00-19:30
No. 1 Chinese Kitchen,fast_food,40.6746362,-73.9499080,n/a,n/a,Tu-Th 11:00-21:00; Fr-Sa 11:00-21:30; Su 11:00-21:00
King's Wok,fast_food,40.6726229,-73.9541773,n/a,n/a,Mo-Th 11:30-23:00; Fr-Sa 11:30-23:30; Su 12:00-23:00
Popeye's,fast_food,40.6904920,-73.9514477,n/a,n/a,n/a
Cafe Rue Dix,restaurant,40.6734983,-73.9538660,n/a,n/a,Mo-Th 12:00-21:00; Fr-Sa 12:00-22:00; Su 12:00-21:00
Sally's,restaurant,40.6941473,-73.9458564,n/a,n/a,"Mo-We 16:00-24:00, Th 16:00-01:00, Fr 16:00-02:00, Sa 12:00-02:00, Su 12:00-24:00"
New Hardee,fast_food,40.6924684,-73.9429756,n/a,n/a,n/a
Royal Bakery & Roti,fast_food,40.6775324,-73.9496313,n/a,n/a,Mo-Th 09:00-20:00; Fr-Sa 09:00-21:00
U Like Chinese Food,fast_food,40.6940039,-73.9490802,n/a,n/a,Mo-Th 11:30-23:00; Fr-Sa 11:30-24:00; Su 12:30-23:00
Good Taste,fast_food,40.6718860,-73.9418186,n/a,n/a,n/a
Mike's Pizza,fast_food,40.6958132,-73.9465644,n/a,n/a,n/a
Soul Food Caterers,fast_food,40.6765981,-73.9416581,n/a,n/a,n/a
New China,fast_food,40.6969991,-73.9361172,n/a,n/a,Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 12:00-22:00
Chipotle,fast_food,40.6999923,-73.9409020,n/a,https://locations.chipotle.com/ny/brooklyn/774-broadway,n/a
Meat,restaurant,40.6757492,-73.9414479,n/a,n/a,n/a
Cas Restaurant,restaurant,40.6752020,-73.9414965,n/a,n/a,n/a
Albany Deli & Grill,restaurant,40.6747336,-73.9390517,n/a,n/a,n/a
King of the Sea,restaurant,40.6869941,-73.9548035,n/a,n/a,Tu-Th 17:00-22:00; Fr-Sa 17:00-23:00; Su 16:00-21:00
Sweetbee,cafe,40.6822280,-73.9602911,n/a,https://www.sweetbeebk.com,Mo-Su 07:30-16:00
Vini e Olii,restaurant,40.6849134,-73.9629368,n/a,https://www.locandany.com,Mo-Su 17:30-22:00+
Golden Hing,fast_food,40.6877504,-73.9549596,n/a,n/a,Mo-Sa 11:00-23:00; Su 12:00-23:00
Hong Kong Cafe,fast_food,40.6871959,-73.9567201,n/a,n/a,Mo-Th 11:00-22:45; Fr-Sa 11:00-23:00; Su 12:00-22:45
Kitten Cafe,cafe,40.6881718,-73.9572415,n/a,n/a,n/a
Natural Blend,cafe,40.6894576,-73.9515389,n/a,n/a,Mo-Fr 07:00-21:00; Sa 08:00-21:00
Clementine Cafe & Bakery,cafe,40.6875468,-73.9595811,n/a,https://clementinebakery.com/,Mo-Su 08:00-18:00
Choice Market,cafe,40.6883962,-73.9629640,n/a,n/a,n/a
New Peking,fast_food,40.6887335,-73.9601300,n/a,n/a,n/a
Guevara's,cafe,40.6879326,-73.9628750,n/a,https://www.guevaras.com,"Mo-Su 07:00-17:00 ""cafe""||Mo-Fr 15:00-22:00; Sa-Su 10:00-22:00 ""bar"""
Kings of NYC Slice,fast_food,40.6905905,-73.9571135,n/a,https://kingsofnycslice.com,Mo-Th 11:00-23:00; Fr-Sa 11:00-23:00; Su 12:00-21:00
enRoys Cafe,cafe,40.6941060,-73.9591645,n/a,https://www.enroys.com,n/a
Pattie Hut & Grill,fast_food,40.6720989,-73.9306607,n/a,n/a,n/a
Lakou,cafe,40.6720107,-73.9306681,n/a,n/a,n/a
U-Gu,restaurant,40.6939405,-73.9628963,n/a,n/a,"Tu-Th 11:30-15:00,16:30-22:30; Fr 11:30-23:00; Sa 12:30-23:00; Su 12:30-21:00"
BKG Coffee Roasters,cafe,40.6940318,-73.9619327,n/a,https://bkgcoffee.com,Tu-Sa 08:00-14:00
O's Natural Food,fast_food,40.6947293,-73.9558988,n/a,n/a,n/a
Coffee Break,fast_food,40.6947377,-73.9558394,n/a,n/a,n/a
Waza Sushi & Ramen,restaurant,40.6935877,-73.9657342,n/a,https://wazasushi.com,Mo-Th 11:30-22:30; Fr-Sa 11:30-23:00; Su 12:00-22:30
Casa NoNo,restaurant,40.6936537,-73.9651702,n/a,https://osteriabrooklyn.getbento.com/location/casa-nono/,n/a
Move With Grace,fast_food,40.6932744,-73.9684990,n/a,https://www.movewithgrace.com,n/a
Spice & Grill,restaurant,40.6933333,-73.9680114,n/a,n/a,"Mo-Su 11:00-15:30,17:00-22:30"
Liberty Pizzeria,fast_food,40.6933192,-73.9660409,n/a,n/a,Mo-Su 11:00-23:00
Monkey Tiger,cafe,40.6908923,-73.9596257,n/a,https://www.monkeytigernyc.com,Mo-Fr 07:00-23:00; Sa-Su 08:00-23:00
Pizza Spot,fast_food,40.6904729,-73.9601325,n/a,n/a,n/a
Taste Korea 232,restaurant,40.6908535,-73.9596180,n/a,https://www.tastekorea232.com,Mo-Su 11:30-23:00
Mike's Coffee Shop,restaurant,40.6896466,-73.9653342,n/a,https://www.mikesdinerbrooklyn.com/,Mo-Sa 07:00-18:00; Su 07:00-17:00
Chef Katsu,fast_food,40.6867762,-73.9663429,n/a,n/a,n/a
Impasto,fast_food,40.6868608,-73.9664537,n/a,n/a,n/a
Mekong BK,restaurant,40.6893431,-73.9688785,n/a,n/a,Tu-Th 13:00-23:00; Fr 13:00-23:30; Sa 12:30-23:30; Su 12:30-23:00
Country House Diner,restaurant,40.6837716,-73.9676771,n/a,n/a,n/a
BOM with the Wind,restaurant,40.6859799,-73.9732185,n/a,n/a,n/a
The Great Georgiana,bar,40.6893416,-73.9692621,n/a,https://www.thegreatgeorgiana.com,Mo-Fr 17:00-01:00+; Sa-Su 11:00-01:00+
Crown Chicken & Pizza,fast_food,40.6933680,-73.9727207,n/a,n/a,n/a
Cafefornia,cafe,40.6930882,-73.9720057,n/a,n/a,n/a
Il Porto Pizza and Ristorante,restaurant,40.6974174,-73.9675325,n/a,n/a,n/a
Forno Rosso,restaurant,40.6944608,-73.9831431,n/a,https://www.fornorosso.nyc/,Mo-Th 11:30-23:00; Fr-Sa 11:30-24:00; Su 11:30-23:00
Little Pizza Parlor,fast_food,40.6924372,-73.9844466,n/a,n/a,n/a
Blue Cafe Restaurant,restaurant,40.6799255,-73.9387255,n/a,n/a,n/a
Brooklyn Bridge Cafe,cafe,40.6964132,-73.9883888,n/a,n/a,n/a
Annie's First Wok Restaurant,fast_food,40.7015421,-73.9846090,n/a,n/a,Mo-Th 11:00-22:30; Fr-Sa 11:00-23:00
Superfine,restaurant,40.7023397,-73.9874667,n/a,https://superfine.nyc/,Tu 14:00-23:00+; We-Sa 12:00-23:00+; Su 10:30-23:00+
Hudson Wilder,cafe,40.7037349,-73.9879047,n/a,https://hudsonwilder.com/,n/a
Bread & Spread,fast_food,40.7025371,-73.9868994,n/a,https://www.breadnspread.com/,n/a
Front Street Pizza,restaurant,40.7024461,-73.9894328,n/a,n/a,10:00-21:00
Al Mar,restaurant,40.7026053,-73.9891503,n/a,n/a,n/a
Juice Press,fast_food,40.7026572,-73.9888929,n/a,n/a,n/a
Seamore's,restaurant,40.7031571,-73.9913143,n/a,n/a,Mo-Su 12:00-22:00
Marco's,bar,40.6947263,-73.9309868,n/a,n/a,Mo-Fr 16:00-04:00; Sa-Su 14:00-16:00
Lone Wolf,bar,40.6944570,-73.9305100,n/a,n/a,n/a
Brooklyn Whiskers,cafe,40.6955549,-73.9294705,n/a,https://www.brooklynwhiskersbakery.com/,Mo-Fr 08:00-16:00; Sa-Su 09:00-18:00
LP-Pizzeria,fast_food,40.6982929,-73.9336209,n/a,n/a,Mo-Th 11:00-21:00; Fr-Sa 11:30-00:30; Su 11:30-21:00
Wing Stop,fast_food,40.6973074,-73.9355712,n/a,n/a,Mo-Su 11:00-24:00
The Concrete Jungle,cafe,40.6973827,-73.9350298,n/a,https://www.theconcretejungle.nyc,"Mo-Fr 07:30-17:00; Sa-Su 08:30-17:00 ""cafe""||Mo-Fr 07:30-17:00; Sa-Su 08:30-17:00 ""shop"""
All Night Skate,bar,40.6818579,-73.9116925,n/a,n/a,n/a
Tiltz,bar,40.7027024,-73.9335517,n/a,https://www.tiltzny.com,"Mo 17:00-01:00; Tu,We 17:00-24:00; Th 16:00-01:00; Fr 16:00-04:00; Sa 12:00-04:00; Su 12:00-24:00"
Beets Café,cafe,40.6786224,-73.9110410,n/a,n/a,n/a
Christophers Palace,bar,40.6977826,-73.9270746,n/a,n/a,Mo-Sa 18:00-04:00; Su 18:00-00:00
Mood Ring,bar,40.6977941,-73.9269769,n/a,http://moodringnyc.com/,Mo-Tu 17:00-02:00; We-Fr 17:00-04:00
Caribbean Jerkees Delight,fast_food,40.6789137,-73.9108189,n/a,n/a,n/a
Mulata,restaurant,40.7015154,-73.9194729,n/a,n/a,n/a
Hartbreakers,restaurant,40.7017044,-73.9228095,n/a,https://www.hartbreakersbk.com/,Mo-Su 11:00-23:00
Keybar,bar,40.7000219,-73.9294579,n/a,https://www.keybar.com/,Mo-Th 18:00-02:00; Fr-Sa 18:00-04:00; Su 18:00-24:00
New City,fast_food,40.7028239,-73.9256545,n/a,https://brooklynnewcity.com,Mo-Th 11:30-23:00; Fr-Sa 11:30-24:00; Su 12:00-23:00
Heaven,bar,40.7054103,-73.9258671,n/a,n/a,n/a
L.A. Burrito,restaurant,40.7023518,-73.9283746,n/a,n/a,Mo-Su 11:00-22:45
BrookLAN,bar,40.7052863,-73.9242970,n/a,https://www.brooklan.com,"Mo-Th 17:00-01:00, Fr 17:00-03:00, Sa 14:00-03:00, Su 14:00-01:00"
Nook,cafe,40.7050225,-73.9246560,n/a,https://nookbk.com,Mo 07:30-22:00; Tu 07:30-23:00; We-Th 07:30-22:00; Fr 07:30-24:00; Sa 08:30-24:00; Su 08:30-18:00
Variety Coffee Roasters,cafe,40.7027750,-73.9170325,n/a,https://varietycoffeeroasters.com/,Mo-Su 07:00-21:00
Boobie Trap,bar,40.7001545,-73.9160836,n/a,https://www.boobietrapbrooklyn.com/,Mo-Su 12:00-04:00
Provini,restaurant,40.6633264,-73.9814448,n/a,https://www.provini.us/,Mo-Th 11:00-23:00; Fr 11:00-24:00; Sa 10:00-24:00; Su 10:00-23:00
Brooklyn Bread,cafe,40.6663245,-73.9818623,n/a,n/a,Mo-Fr 06:00-18:00; Sa-Su 07:00-18:00
WINNER,cafe,40.6657195,-73.9823690,n/a,https://www.winner.nyc,Mo-Su 07:30-19:00
Colson Patisserie,cafe,40.6678131,-73.9839027,n/a,https://www.colsonpastries.com/,Mo-Th 07:30-16:00; Fr-Su 07:30-17:30
Little Purity,restaurant,40.6652547,-73.9831438,n/a,n/a,n/a
Bar Toto,restaurant,40.6668505,-73.9847174,n/a,https://www.bartoto.com/,Mo-Th 12:00-22:30; Fr 12:00-24:00; Sa 11:00-24:00; Su 11:00-22:30
Purity Diner,restaurant,40.6679500,-73.9804983,n/a,n/a,Mo-Sa 08:00-22:00; Su 08:00-16:00
Panuozzo,fast_food,40.6676867,-73.9807328,n/a,n/a,n/a
Variety Coffee Roasters,cafe,40.6676702,-73.9811411,n/a,https://varietycoffeeroasters.com/,Mo-Su 07:00-21:00
Juice Press,fast_food,40.6703017,-73.9785398,n/a,https://order.juicepress.com/park-slope/menu,Mo-Fr 08:30-20:30; Sa-Su 09:30-20:30
Sotto Voce,restaurant,40.6699174,-73.9788574,n/a,http://www.sottovocerestaurant.com,n/a
La Cantine,cafe,40.7067150,-73.9205244,n/a,n/a,Mo-Su 09:00-17:30
Nerd Be Cool,cafe,40.6755418,-73.9743863,n/a,https://nerdbecool.com,Mo-Fr 07:30-16:30; Sa-Su 08:00-16:00
Ki Sushi,restaurant,40.6785586,-73.9736990,n/a,http://kisushigroup.com,"Mo 17:00-22:00; Tu-Th 12:30-14:30,17:00-22:00; Fr-Sa 12:30-14:30,17:00-22:45; Su 17:00-22:00"
Caribbean Sweet Spice,fast_food,40.6737345,-73.9628055,n/a,n/a,n/a
Chocolatte Espresso Bar,cafe,40.6711649,-73.9579423,n/a,https://www.choco-latte.com,Mo-Th 07:00-19:00; Fr 07:00-18:00; Su 07:00-19:00
Ursula,cafe,40.6844638,-73.9502489,n/a,https://www.ursulabk.com,"We,Th 08:00-14:00,17:00-21:00; Fr 08:00-14:00,17:00-22:00; Sa 09:00-14:00,17:00-22:00; Su 09:00-14:00"
Chavela's,restaurant,40.6734323,-73.9571327,n/a,n/a,n/a
Happy Wok,fast_food,40.6725662,-73.9574414,n/a,n/a,Mo-Th 11:30-23:00; Fr-Sa 11:30-23:30; Su 12:30-23:00
Rangoon,restaurant,40.6756892,-73.9600235,n/a,https://www.rangoon.nyc,n/a
The Barlow,bar,40.6753629,-73.9630891,n/a,n/a,n/a
Gino’s Cucina,fast_food,40.6752074,-73.9630973,n/a,n/a,Mo-Su 11:00-23:00
Pasha Pizza,fast_food,40.6775958,-73.9589334,n/a,https://www.pashapp.com,"Mo-Th 12:00-22:30, Fr 12:00-03:30, Sa 13:00-03:30"
Dinner Party,restaurant,40.6868993,-73.9747054,n/a,https://www.dinnerpartybk.com,"Tu-Sa 12:00-15:00,19:30-22:00; Su 12:00-14:00"
Oh! Dumpling,fast_food,40.6863531,-73.9736105,n/a,https://ohdumplings.com,Mo-Su 11:00-21:00
Yang No. 1,fast_food,40.6859780,-73.9742323,n/a,n/a,Mo-Th 11:00-22:30; Fr-Sa 11:00-23:30; Su 12:00-22:30
Deniz,restaurant,40.6866318,-73.9756587,n/a,https://deniznyc.com/,Mo-Th 11:00-23:00; Fr-Sa 11:00-23:00+; Su 11:00-23:00
Slutty Vegan,fast_food,40.6861038,-73.9742610,n/a,https://sluttyveganatl.com/brooklyn/,Tu-Th 12:00-20:00; Fr-Sa 12:00-21:00
Endswell,restaurant,40.6861865,-73.9737746,n/a,https://www.endswellbk.com,n/a
Island Shack,restaurant,40.6869069,-73.9753966,n/a,https://islandshackcaribbean.com,n/a
Companion,cafe,40.6809942,-73.9745562,n/a,https://www.companioncafebk.com,Mo-Fr 07:00-16:00; Sa-Su 08:00-16:00
Hungry Ghost,cafe,40.6802759,-73.9744858,n/a,https://www.hungryghostcoffee.com/location/hungry-ghost-prospect-heights/,Mo-Th 07:00-17:00; Fr-Su 07:00-20:00
Morgan's Brooklyn Barbecue,restaurant,40.6798791,-73.9741991,n/a,https://www.morgansbrooklynbarbecue.com,Mo-Fr 17:00-23:00; Sa-Su 12:00-23:00
Alta Calidad,restaurant,40.6801088,-73.9681963,n/a,https://altacalidadbk.com,Mo-Th 11:00-23:00; Fr 11:00-24:00; Sa 11:00-24:00; Su 11:00-22:30
Patti Ann's,restaurant,40.6795864,-73.9683761,n/a,https://www.pattianns.com,"We-Th 17:00-22:00; Fr 11:00-15:00,17:00-22:00; Sa-Su 10:00-15:00,17:00-22:00"
Patti Ann's Bakery,cafe,40.6796163,-73.9686086,n/a,https://www.pattianns.com,Mo-Th 08:00-14:00; Fr-Su 08:00-15:00
The Nuaa Table,restaurant,40.6793508,-73.9684666,n/a,https://www.thenuaatable.com,Mo-Su 17:00-22:00
Sweet Polly,bar,40.6804568,-73.9744631,n/a,n/a,n/a
Kombit,restaurant,40.6793609,-73.9738217,n/a,http://www.kombitrestaurant.com,Tu-We 17:00-22:00; Th-Sa 17:00-24:00; Su 15:00-22:00
Jet's Pizza,restaurant,40.6787149,-73.9733548,n/a,https://jetspizza.com/stores/new-york/brooklyn/305-flatbush-ave/,Mo-Su 11:00-02:00
Little Cupcake Bakeshop,cafe,40.6784658,-73.9687739,n/a,http://www.littlecupcakebakeshop.com,Mo-Th 09:00-22:00; Fr-Sa 09:00-23:00; Su 09:00-22:00
Gertrude's,restaurant,40.6790513,-73.9716118,n/a,https://www.gertrudes.nyc,"Mo,We-Fr 17:00-22:00; Sa-Su 17:00-23:00"
Brooklyn Point Cafe,restaurant,40.7310173,-73.9541919,n/a,n/a,n/a
Frost Restaurant,restaurant,40.7183487,-73.9431505,n/a,http://www.frostrestaurant.com/,n/a
Shake Shack,fast_food,40.6921442,-73.9886470,n/a,https://www.shakeshack.com/location/downtown-brooklyn/,Mo-Sa 11:00-23:00
Starbucks,cafe,40.6917600,-73.9885471,n/a,https://www.starbucks.com/store-locator/store/89214/348-fulton-street-348-fulton-street-brooklyn-ny-112015109-us,Mo-Fr 05:30-22:30; Sa-Su 06:00-21:30
Burger King,fast_food,40.6920191,-73.9883569,n/a,https://www.bk.com/store-locator/store/restaurant_4173,Mo-Sa 07:00-22:00; Su 08:00-22:00
Panera Bread,fast_food,40.6926137,-73.9885396,n/a,https://locations.panerabread.com/ny/brooklyn/345-adams-street.html,Mo-Fr 06:00-21:00; Sa-Su 07:00-21:00
Connecticut Muffin,cafe,40.6932623,-73.9686685,n/a,n/a,Mo-Su 06:00-20:00
Botanica,bar,40.6772490,-74.0153893,n/a,https://widowjane.com/botanica,Fr 17:00-22:00; Sa-Su 14:00-22:00
Brooklyn Crab,restaurant,40.6753603,-74.0165403,n/a,https://www.brooklyncrab.com,Mo-Su 12:00-22:00
F&M Cafe & Restaurant,fast_food,40.6760996,-74.0141523,n/a,n/a,n/a
Fort Defiance,restaurant,40.6770994,-74.0127835,n/a,https://www.fortdefiancebrooklyn.com,Mo-Fr 17:00-23:00; Sa-Su 11:00-23:00
Island Vibes,cafe,40.6759007,-74.0143917,n/a,n/a,n/a
Danny's Pizzeria,restaurant,40.7077942,-73.9397036,n/a,https://dannyspizzeria.com/,"Mo-Th 11:00-22:00, Fr-Sa 11:00-23:00, Su 11:00-22:00"
Ling Ling Young,fast_food,40.6838887,-73.9996821,n/a,n/a,Mo-Sa 11:00-23:00; Su 12:00-22:30
The Sackett,bar,40.6779839,-73.9821744,n/a,http://thesackett.com,Mo-Fr 16:00-04:00; Sa-Su 15:00-04:00
Rucola,restaurant,40.6856132,-73.9858591,n/a,https://rucolabrooklyn.com/,n/a
Mexico Authentico,restaurant,40.6693981,-73.9829869,n/a,https://mexicoautenticonyc.com,Mo-Th 15:00-22:30; Fr 13:00-23:00; Sa 11:00-23:00; Su 11:00-22:00
Petite Crevette,restaurant,40.6837410,-74.0018989,n/a,https://petite-crevette.com/,Mo-Su 17:30-22:00
River Deli,restaurant,40.6936271,-73.9985233,n/a,n/a,"Mo-Fr 17:00-23:30; Sa-Su 11:00-16:00, 17:00-23:30"
Best Burger Palace,fast_food,40.6802614,-73.9613102,n/a,n/a,n/a
Brooklyn Noosh,restaurant,40.6802517,-73.9612395,n/a,n/a,n/a
Blue Bottle Coffee,cafe,40.6873283,-73.9896984,n/a,https://bluebottlecoffee.com/cafes/dean-street,Mo-Fr 07:00-18:00; Sa-Su 07:00-19:00; Jan 01 off; Nov Th[4] off; Dec 25 off
Platinum Food Court,fast_food,40.6591658,-73.9880861,n/a,n/a,n/a
Hungry Ghost,cafe,40.6764810,-73.9716825,n/a,https://www.hungryghostcoffee.com/location/hungry-ghost-sterling-place/,Mo-Su 07:00-17:00
Sweet Chick,restaurant,40.6775995,-73.9725192,n/a,https://www.sweetchick.com/,Mo-Su 10:00-24:00
Mille-feuille,cafe,40.6775852,-73.9691008,n/a,https://www.millefeuille-nyc.com,Mo-Fr 07:30-17:00; Sa-Su 08:00-17:00
Joy Indian Restaurant,restaurant,40.6788263,-73.9734353,n/a,n/a,"Mo-Fr 11:30-15:00,17:00-22:00; Sa-Su 11:30-22:30"
Let's Go! Ya Souvlakia,restaurant,40.6789707,-73.9735396,n/a,https://letsgoyasouvlakia.com,10:30-22:30
Born,restaurant,40.6790205,-73.9735756,n/a,https://www.bornnyc.com/,Mo-Th 15:00-22:00; Fr-Sa 13:30-23:00; Su 13:30-21:45
Sumi,restaurant,40.6791665,-73.9736811,n/a,https://sumisushitogo.com,Mo-Fr 11:00-23:00; Sa 12:00-23:00; Su 13:00-23:00
Fada,restaurant,40.7175442,-73.9560416,n/a,n/a,n/a
Mayfield,restaurant,40.6749105,-73.9565957,n/a,https://www.mayfieldbk.com,"Mo-Th 17:00-22:00; Fr 17:00-23:30; Sa 11:00-15:00,17:00-23:30; Su 11:00-15:00,17:00-22:00"
Crown Inn,bar,40.6738854,-73.9569638,n/a,https://crowninnbk.com,Mo-We 16:00-24:00; Th 14:00-02:00; Fr 14:00-02:30; Sa 13:00-02:30; Su 14:00-24:00
Jenny on the Greens,fast_food,40.6738397,-73.9569808,n/a,https://www.jennyonthegreens.com,Tu-Sa 09:00-19:00
Little Zelda,cafe,40.6737697,-73.9570069,n/a,n/a,Mo-Su 07:00-19:00
J's Wong,fast_food,40.6740214,-73.9565986,n/a,n/a,Mo-Th 11:30-23:00; Fr-Sa 11:30-23:30; Su 12:30-23:00
Bien Cuit,cafe,40.6738283,-73.9566698,n/a,https://www.biencuit.com/franklin-ave-menu,Mo-Su 08:00-18:00
Domo Taco,fast_food,40.6735775,-73.9567624,n/a,https://www.domotaco.com,Mo-Su 12:00-21:00
Island Seas Cafe,restaurant,40.6733786,-73.9568359,n/a,n/a,Mo-We 11:00-23:00; Th 11:00-24:00; Fr-Sa 11:00-02:00; Su 11:00-23:00
Pecking House,restaurant,40.6796635,-73.9745065,n/a,https://www.peckinghouse.com/,Mo-Su 12:00-22:00
Koto Sushi,restaurant,40.6799800,-73.9742720,n/a,n/a,"Mo-Fr 11:30-15:30,16:30-22:30; Su 12:00-22:30"
Puerto Viejo,restaurant,40.6788419,-73.9621553,n/a,http://www.puertoviejony.com,Mo-Sa 10:30-23:00
Nûrish,cafe,40.6783449,-73.9636951,n/a,https://www.nurishbk.com,Mo-Sa 07:00-20:00; Su 07:00-18:00
White Tiger,restaurant,40.6795014,-73.9679797,n/a,http://www.whitetiger.nyc/about,Tu-Th 17:00-22:00; Fr 17:00-23:00; Sa 12:00-23:00; Su 12:00-22:00
Stocked Cafe,cafe,40.6772948,-73.9634988,n/a,n/a,Mo-Th 12:00-22:00; Fr-Sa 12:00-23:00; Su 12:00-22:00
Udom Thai,restaurant,40.6773592,-73.9635088,n/a,https://www.udomthai.com,Mo-Th 11:15-22:30; Fr-Sa 11:15-23:30; Su 11:15-22:30
Citrico,restaurant,40.6768494,-73.9634184,n/a,https://citricobrooklyn.com/,Mo-Fr 13:00-22:00; Sa-Su 10:00-22:00
Café Kitsuné,cafe,40.6864151,-73.9852989,n/a,https://maisonkitsune.com/mk/find-a-store/cafe-kitsune-boerum-hill-3/,Mo-Su 08:00-18:00
Catfish,restaurant,40.6741249,-73.9536267,n/a,https://www.catfishnyc.com/,Mo-Su 11:00-02:00
Kitchen at Cobble Hill,restaurant,40.6853397,-73.9946280,n/a,https://www.kitchenatcobblehill.com,Mo-Su 12:00-21:30
Rua Thai,restaurant,40.6847122,-73.9919806,n/a,https://www.ruathai.com/,Mo-Su 11:30-23:30
Cafe Luluc,restaurant,40.6844742,-73.9921417,n/a,https://www.cafeluluc.net/,"Mo-Fr 08:30-15:30, 16:30-23:30; Sa 08:30-16:30, 17:00-23:30; Su 08:30-16:30, 17:00-23:00"
McDonald's,fast_food,40.7089178,-73.9589467,n/a,https://www.mcdonalds.com/us/en-us/location/21402.html,06:00-24:00
Motorino,restaurant,40.7104673,-73.9635085,n/a,https://www.motorinopizza.com/,"Mo-Th, Su 11:30-23:30; Fr, Sa 11:30-24:30"
OTB,bar,40.7104506,-73.9634473,n/a,https://otbbk.com/,Mo-Th 17:00-02:00; Fr 17:00-04:00; Sa 11:00-04:00; Su 11:00-02:00
Velvet Lounge,bar,40.7099118,-73.9627300,n/a,https://velvetbrooklyn.com/,"Mo-Th, Su 16:00-25:00; Fr, Sa 16:00-26:00"
n/a,fast_food,40.7085751,-73.9579595,n/a,n/a,n/a
Afghan Kabab & Grill House,restaurant,40.7335812,-73.9549785,n/a,n/a,Mo-Su 11:00-01:00+
Triangolo Pizzeria,restaurant,40.7336270,-73.9549862,n/a,n/a,n/a
Pasta Louise Cafe,restaurant,40.6661931,-73.9786401,n/a,https://www.pastalouise.com,Tu-Fr 08:00-21:00; Sa-Su 09:00-21:00
Roebling Sporting Club,bar,40.7169763,-73.9546566,n/a,http://roeblingsportingclub.com/,"Mo, Fr 16:00-28:00, Sa , Su 7:30-28:00"
Seaborne,bar,40.6810532,-74.0087457,n/a,n/a,Mo-Su 17:00-02:00
The Black Flamingo,cafe,40.6790789,-74.0106634,n/a,n/a,Mo-Fr 07:00-18:00; Sa-Su 08:00-18:00
Grindhaus,restaurant,40.6791839,-74.0105393,n/a,https://grindhausrestaurant.com,"Mo,Th-Fr 17:00-22:00; Sa-Su 12:00-22:00"
Red Hook Coffee Shop,cafe,40.6779288,-74.0120268,n/a,n/a,n/a
Ling Gee,fast_food,40.6789706,-74.0107912,n/a,n/a,Mo-Fr 10:30-22:30; Sa 11:00-22:30
Edward Lunch,fast_food,40.6744565,-74.0074913,n/a,https://edwardlunchrestaurant.com,Mo-Su 07:00-21:00
Fei Teng Restaurant,fast_food,40.6743960,-74.0072725,n/a,n/a,Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 12:00-22:30
